"species_nr","code","wetnaam","nednaam","aangevuld"
"2214","CALEOFF","Calendula officinalis","Tuingoudsbloem","0"
"6095","CALP-SP","Calepina species","Kalkraket (G)","0"
"177","CALPIRR","Calepina irregularis","Kalkraket","0"
"6096","CALL-SP","Calla species","Slangenwortel (G)","0"
"178","CALLPAL","Calla palustris","Slangenwortel","0"
"6097","CALT-SP","Callitriche species","Sterrenkroos (G)","0"
"2460","CALTBRU","Callitriche brutia","Gesteeld sterrenkroos","0"
"179","CALTCOP","Callitriche cophocarpa","Gekield sterrenkroos","0"
"180","CALTHAM","Callitriche hamulata","Haaksterrenkroos","0"
"181","CALTHER","Callitriche hermaphroditica","Rond sterrenkroos","0"
"182","CALTOBT","Callitriche obtusangula","Stomphoekig sterrenkroos","0"
"183","CALTPAL","Callitriche palustris","Klein sterrenkroos","0"
"184","CALTPLA","Callitriche platycarpa","Gewoon sterrenkroos","0"
"5195","CALTP==","Callitriche platycarpa + C. stagnalis + C. obtusangula","Gewoon, Gevleugeld en Stomphoekig sterrenkroos","0"
"185","CALTSTA","Callitriche stagnalis","Gevleugeld sterrenkroos","0"
"6098","CALU-SP","Calluna species","Struikhei (G)","0"
"186","CALUVUL","Calluna vulgaris","Struikhei","0"
"6099","CALH-SP","Caltha species","Dotterbloem (G)","0"
"2338","CALHPAL","Caltha palustris","Dotterbloem","0"
"1460","CALHP-A","Caltha palustris s. araneosa","Spindotterbloem","0"
"187","CALHP-P","Caltha palustris s. palustris","Gewone dotterbloem","0"
"6100","CALS-SP","Calystegia species","Dubbelkelkwinde (G)","0"
"188","CALSSEP","Calystegia sepium","Haagwinde","0"
"1672","CALSSIL","Calystegia silvatica","Gestreepte winde","0"
"189","CALSSOL","Calystegia soldanella","Zeewinde","0"
"6569","CAME-SP","Camelina species","Huttentut (G)","0"
"1629","CAMES-A","Camelina sativa","Huttentut","0"
"190","CAMESAT","Camelina sativa s. alyssum","Vlashuttentut","0"
"6101","CAMP-SP","Campanula species","Klokje (G)","0"
"191","CAMPGLO","Campanula glomerata","Kluwenklokje","0"
"192","CAMPLAT","Campanula latifolia","Breed klokje","0"
"193","CAMPPAT","Campanula patula","Weideklokje","0"
"194","CAMPPER","Campanula persicifolia","Prachtklokje","0"
"195","CAMPRAN","Campanula rapunculoides","Akkerklokje","0"
"196","CAMPRAP","Campanula rapunculus","Rapunzelklokje","0"
"197","CAMPRHO","Campanula rhomboidalis","Bergklokje","0"
"198","CAMPROT","Campanula rotundifolia","Grasklokje","0"
"199","CAMPTRA","Campanula trachelium","Ruig klokje","0"
"6570","CANN-SP","Cannabis species","Hennep (G)","0"
"1805","CANNSAT","Cannabis sativa","Hennep","0"
"6102","CAPS-SP","Capsella species","Herderstasje (G)","0"
"200","CAPSBUR","Capsella bursa-pastoris","Gewoon herderstasje","0"
"6721","CAPI-SP","Capsicum species","Spaanse peper (G)","0"
"5249","CAPIANN","Capsicum annuum","Spaanse peper","0"
"6103","CARD-SP","Cardamine species","Veldkers (G)","0"
"201","CARDAMA","Cardamine amara","Bittere veldkers","0"
"2440","DENTBUL","Cardamine bulbifera","Bolletjeskers","0"
"202","CARDFLE","Cardamine flexuosa","Bosveldkers","0"
"203","CARDHIR","Cardamine hirsuta","Kleine veldkers","0"
"204","CARDIMP","Cardamine impatiens","Springzaadveldkers","0"
"205","CARDPRA","Cardamine pratensis","Pinksterbloem","0"
"6105","CARU-SP","Carduus species","Distel (G)","0"
"207","CARUACA","Carduus acanthoides","Langstekelige distel","0"
"208","CARUCRI","Carduus crispus","Kruldistel","0"
"209","CARUNUT","Carduus nutans","Knikkende distel","0"
"210","CARUTEN","Carduus tenuiflorus","Tengere distel","0"
"6106","CARE-SP","Carex species","Zegge (G)","0"
"211","CAREACU","Carex acuta","Scherpe zegge","0"
"212","CAREACT","Carex acutiformis","Moeraszegge","0"
"213","CAREAPP","Carex appropinquata","Paardenhaarzegge","0"
"214","CAREAQU","Carex aquatilis","Noordse zegge","0"
"215","CAREARE","Carex arenaria","Zandzegge","0"
"216","CAREBRI","Carex brizoides","Trilgraszegge","0"
"217","CAREBUX","Carex buxbaumii","Knotszegge","0"
"218","CARECAR","Carex caryophyllea","Voorjaarszegge","0"
"1400","CARECES","Carex cespitosa","Polzegge","0"
"2455","CARECRA","Carex crawfordii","Amerikaanse hazenzegge","0"
"219","CARECUR","Carex curta","Zompzegge","0"
"221","CAREDIA","Carex diandra","Ronde zegge","0"
"222","CAREDIG","Carex digitata","Vingerzegge","0"
"223","CAREDIO","Carex dioica","Tweehuizige zegge","0"
"224","CAREDIS","Carex distans","Zilte zegge","0"
"225","CAREDIT","Carex disticha","Tweerijige zegge","0"
"226","CAREDIV","Carex divisa","Waardzegge","0"
"1611","CAREDIL","Carex divulsa","Groene bermzegge","0"
"227","CARED-D","Carex divulsa s. divulsa","IJle bermzegge","0"
"252","CARED-L","Carex divulsa s. leersii","Bleke bermzegge","0"
"228","CAREECH","Carex echinata","Sterzegge","0"
"237","CAREELA","Carex elata","Stijve zegge","0"
"229","CAREELO","Carex elongata","Elzenzegge","0"
"230","CAREERI","Carex ericetorum","Heidezegge","0"
"231","CAREEXT","Carex extensa","Kwelderzegge","0"
"232","CAREFLC","Carex flacca","Zeegroene zegge","0"
"233","CAREFLA","Carex flava","Gele zegge","0"
"234","CAREHAR","Carex hartmanii","Kleine knotszegge","0"
"235","CAREHIR","Carex hirta","Ruige zegge","0"
"236","CAREHOS","Carex hostiana","Blonde zegge","0"
"238","CARELAE","Carex laevigata","Gladde zegge","0"
"239","CARELAS","Carex lasiocarpa","Draadzegge","0"
"240","CARELEP","Carex lepidocarpa","Schubzegge","0"
"242","CARELIM","Carex limosa","Slijkzegge","0"
"243","CAREMUR","Carex muricata","Dichte bermzegge","0"
"244","CARENIG","Carex nigra","Zwarte zegge","0"
"2213","CAREOED","Carex oederi","Geelgroene zegge en Dwergzegge","0"
"261","CAREO-R","Carex oederi s. oederi","Dwergzegge","0"
"220","CAREO-O","Carex oederi s. oedocarpa","Geelgroene zegge","0"
"245","CARECUP","Carex otrubae","Valse voszegge","0"
"246","CAREOVA","Carex ovalis","Hazenzegge","0"
"247","CAREPAL","Carex pallescens","Bleke zegge","0"
"248","CAREPAN","Carex panicea","Blauwe zegge","0"
"249","CAREPAC","Carex paniculata","Pluimzegge","0"
"250","CAREPEN","Carex pendula","Hangende zegge","0"
"251","CAREPIL","Carex pilulifera","Pilzegge","0"
"253","CAREPRA","Carex praecox","Vroege zegge","0"
"254","CAREPSE","Carex pseudocyperus","Hoge cyperzegge","0"
"255","CAREPUL","Carex pulicaris","Vlozegge","0"
"256","CAREPUN","Carex punctata","Stippelzegge","0"
"258","CAREREM","Carex remota","IJle zegge","0"
"259","CARERIP","Carex riparia","Oeverzegge","0"
"260","CAREROS","Carex rostrata","Snavelzegge","0"
"262","CARESPI","Carex spicata","Gewone bermzegge","0"
"263","CARESTR","Carex strigosa","Slanke zegge","0"
"264","CARESYL","Carex sylvatica","Boszegge","0"
"265","CARETOM","Carex tomentosa","Viltzegge","0"
"266","CARETRI","Carex trinervis","Drienervige zegge","0"
"267","CAREVES","Carex vesicaria","Blaaszegge","0"
"268","CAREVUL","Carex vulpina","Voszegge","0"
"2419","CAREVUP","Carex vulpinoidea","Ribbelzegge","0"
"1555","CARE*BO","Carex paniculata x remota","Pluimzegge x IJle zegge","0"
"1556","CARE*EL","Carex acuta x nigra","Scherpe x Zwarte zegge","0"
"1557","CARE*FU","Carex hostiana x oederi s. oedocarpa","Blonde  x Geelgroene zegge","0"
"1560","CARE*KN","Carex otribae x remota","Valse voszegge x IJle zegge","0"
"1561","CARE*TI","Carex nigra x trinervis","Zwarte x Drienervige zegge","0"
"6107","CARL-SP","Carlina species","Driedistel (G)","0"
"269","CARLVUL","Carlina vulgaris","Driedistel","0"
"6108","CARP-SP","Carpinus species","Haagbeuk (G)","0"
"270","CARPBET","Carpinus betulus","Haagbeuk","0"
"6651","CART-SP","Carthamus species","Saffloer (G)","0"
"5033","CARTTIN","Carthamus tinctorius","Saffloer","0"
"6109","CARM-SP","Carum species","Karwij (G)","0"
"271","CARMCAR","Carum carvi","Echte karwij","0"
"272","CARMVER","Carum verticillatum","Kranskarwij","0"
"6110","CAST-SP","Castanea species","Kastanje (G)","0"
"273","CASTSAT","Castanea sativa","Tamme kastanje","0"
"6111","CATA-SP","Catabrosa species","Watergras (G)","0"
"274","CATAAQU","Catabrosa aquatica","Watergras","0"
"6112","DESA-SP","Catapodium species","Hardgras (G)","0"
"275","DESAMAR","Catapodium marinum","Laksteeltje","0"
"276","DESARIG","Catapodium rigidum","Stijf hardgras","0"
"6571","CAUC-SP","Caucalis species","Caucalis (G)","0"
"1673","CAUCPLA","Caucalis platycarpos","Caucalis","0"
"6113","CENT-SP","Centaurea species","Centaurie (G)","0"
"278","CENTCAL","Centaurea calcitrapa","Kalketrip","0"
"279","CENTCYA","Centaurea cyanus","Korenbloem","0"
"1766","CENTJAC","Centaurea jacea","Knoopkruid","0"
"5034","CENTMON","Centaurea montana","Bergcentaurie","0"
"284","CENTSCA","Centaurea scabiosa","Grote centaurie","0"
"1675","CENTSOL","Centaurea solstitialis","Zomercentaurie","0"
"6114","CENA-SP","Centaurium species","Duizendguldenkruid (G)","0"
"286","CENAERY","Centaurium erythraea","Echt duizendguldenkruid","0"
"285","CENALIT","Centaurium littorale","Strandduizendguldenkruid","0"
"287","CENAPUL","Centaurium pulchellum","Fraai duizendguldenkruid","0"
"6652","CENR-SP","Centranthus species","Spoorbloem (G)","0"
"5035","CENRRUB","Centranthus ruber","Rode spoorbloem","0"
"6116","CEPH-SP","Cephalanthera species","Bosvogeltje (G)","0"
"289","CEPHDAM","Cephalanthera damasonium","Bleek bosvogeltje","0"
"290","CEPHLON","Cephalanthera longifolia","Wit bosvogeltje","0"
"291","CEPHRUB","Cephalanthera rubra","Rood bosvogeltje","0"
"6117","CERA-SP","Cerastium species","Hoornbloem (G)","0"
"292","CERAARV","Cerastium arvense","Akkerhoornbloem","0"
"294","CERABRA","Cerastium brachypetalum","Kalkhoornbloem","0"
"293","CERADIF","Cerastium diffusum","Scheve hoornbloem","0"
"2314","CERAFON","Cerastium fontanum","Gewone en Glanzende hoornbloem","0"
"1465","CERAF-G","Cerastium fontanum s. holosteoides","Glanzende hoornbloem","0"
"296","CERAF-V","Cerastium fontanum s. vulgare","Gewone hoornbloem","0"
"295","CERAGLO","Cerastium glomeratum","Kluwenhoornbloem","0"
"297","CERAPUM","Cerastium pumilum","Steenhoornbloem","0"
"298","CERASEM","Cerastium semidecandrum","Zandhoornbloem","0"
"2301","CERATOM","Cerastium tomentosum","Viltige hoornbloem","0"
"6709","CERC-SP","Ceratocapnos species","Rankende helmbloem (G)","0"
"362","CERCCLA","Ceratocapnos claviculata","Rankende helmbloem","0"
"6763","CERL-SP","Ceratochloa species","Kieldravik (G)","0"
"1759","BROMCAR","Ceratochloa carinata","Platte dravik","0"
"1668","BROMCAT","Ceratochloa cathartica","Paardengras","0"
"6118","CERO-SP","Ceratophyllum species","Hoornblad (G)","0"
"299","CERODEM","Ceratophyllum demersum","Grof hoornblad","0"
"300","CEROSUB","Ceratophyllum submersum","Fijn hoornblad","0"
"6119","CETE-SP","Ceterach species","Schubvaren (G)","0"
"301","CETEOFF","Ceterach officinarum","Schubvaren","0"
"6653","CHAE-SP","Chaenorhinum species","Kleine leeuwenbek (G)","0"
"743","CHAEMIN","Chaenorhinum minus","Kleine leeuwenbek","0"
"6120","CHAR-SP","Chaerophyllum species","Ribzaad (G)","0"
"302","CHARBUL","Chaerophyllum bulbosum","Knolribzaad","0"
"303","CHARTEM","Chaerophyllum temulum","Dolle kervel","0"
"6654","CHAM-SP","Chamaecyparis species","Schijncipres (G)","0"
"5038","CHAMLAW","Chamaecyparis lawsoniana","Californische cipres","0"
"6121","CHAI-SP","Chamerion species","Wilgenroosje (G)","0"
"450","CHAIANG","Chamerion angustifolium","Wilgenroosje","0"
"6123","CHEL-SP","Chelidonium species","Stinkende gouwe (G)","0"
"305","CHELMAJ","Chelidonium majus","Stinkende gouwe","0"
"6124","CHEN-SP","Chenopodium species","Ganzenvoet (G)","0"
"306","CHENALB","Chenopodium album","Melganzenvoet","0"
"2477","CHENAMB","Chenopodium ambrosioides","Welriekende ganzenvoet","0"
"307","CHENBON","Chenopodium bonus-henricus","Brave hendrik","0"
"5174","CHENBOR","Chenopodium botrys","Druifkruid","0"
"308","CHENCAP","Chenopodium capitatum","Aardbeispinazie","0"
"310","CHENFIC","Chenopodium ficifolium","Stippelganzenvoet","0"
"311","CHENFOL","Chenopodium foliosum","Rode aardbeispinazie","0"
"312","CHENGLA","Chenopodium glaucum","Zeegroene ganzenvoet","0"
"313","CHENHYB","Chenopodium hybridum","Esdoornganzenvoet","0"
"314","CHENMUR","Chenopodium murale","Muurganzenvoet","0"
"315","CHENPOL","Chenopodium polyspermum","Korrelganzenvoet","0"
"2456","CHENPUM","Chenopodium pumilio","Liggende ganzenvoet","0"
"316","CHENRUB","Chenopodium rubrum","Rode ganzenvoet","0"
"318","CHENVUL","Chenopodium vulvaria","Stinkende ganzenvoet","0"
"6573","CHON-SP","Chondrilla species","Knikbloem (G)","0"
"1677","CHONJUN","Chondrilla juncea","Knikbloem","0"
"6126","CHRY-SP","Chrysanthemum species","Gele ganzenbloem (G)","0"
"321","CHRYSEG","Chrysanthemum segetum","Gele ganzenbloem","0"
"6127","CHRS-SP","Chrysosplenium species","Goudveil (G)","0"
"322","CHRSALT","Chrysosplenium alternifolium","Verspreidbladig goudveil","0"
"323","CHRSOPP","Chrysosplenium oppositifolium","Paarbladig goudveil","0"
"6128","CICE-SP","Cicendia species","Draadgentiaan (G)","0"
"324","CICEFIL","Cicendia filiformis","Draadgentiaan","0"
"6655","CICR-SP","Cicer species","Keker (G)","0"
"5040","CICRARI","Cicer arietinum","Keker","0"
"6129","CICH-SP","Cichorium species","Cichorei (G)","0"
"5041","CICHEND","Cichorium endivia","Andijvie","0"
"325","CICHINT","Cichorium intybus","Wilde cichorei","0"
"6130","CICU-SP","Cicuta species","Waterscheerling (G)","0"
"326","CICUVIR","Cicuta virosa","Waterscheerling","0"
"6131","CIRC-SP","Circaea species","Heksenkruid (G)","0"
"327","CIRCALP","Circaea alpina","Alpenheksenkruid","0"
"329","CIRCLUT","Circaea lutetiana","Groot heksenkruid","0"
"328","CIRC*IN","Circaea x intermedia","Klein heksenkruid","0"
"6132","CIRS-SP","Cirsium species","Vederdistel (G)","0"
"330","CIRSACA","Cirsium acaule","Aarddistel","0"
"331","CIRSARV","Cirsium arvense","Akkerdistel","0"
"332","CIRSDIS","Cirsium dissectum","Spaanse ruiter","0"
"333","CIRSERI","Cirsium eriophorum","Wollige distel","0"
"334","CIRSOLE","Cirsium oleraceum","Moesdistel","0"
"335","CIRSPAL","Cirsium palustre","Kale jonker","0"
"336","CIRSVUL","Cirsium vulgare","Speerdistel","0"
"1562","CIRS*FO","Cirsium dissectum x palustre","Spaanse ruiter x Kale jonker","0"
"2478","CIRSA*O","Cirsium acaule x oleraceum","Aarddistel x Moesdistel","0"
"6574","CITR-SP","Citrullus species","Watermeloen (G)","0"
"1678","CITRLAN","Citrullus lanatus","Watermeloen","0"
"6133","CLAI-SP","Cladium species","Galigaan (G)","0"
"337","CLAIMAR","Cladium mariscus","Galigaan","0"
"6134","CLAY-SP","Claytonia species","Winterpostelein (G)","0"
"338","CLAYPER","Claytonia perfoliata","Witte winterpostelein","0"
"1679","CLAYSIB","Claytonia sibirica","Roze winterpostelein","0"
"6135","CLEM-SP","Clematis species","Clematis (G)","0"
"339","CLEMVIT","Clematis vitalba","Bosrank","0"
"340","CLEMVIC","Clematis viticella","Italiaanse clematis","0"
"6656","CLET-SP","Clethra species","Clethra (G)","0"
"5042","CLETALN","Clethra alnifolia","Clethra","0"
"6732","CLIN-SP","Clinopodium species","Steentijm (G)","0"
"1141","SATUACI","Clinopodium acinos","Kleine steentijm","0"
"2421","SATUC-C","Clinopodium calamintha","Kleine bergsteentijm","0"
"2479","CLINGRA","Clinopodium grandiflora","Grote steentijm","0"
"1142","SATUC-S","Clinopodium menthifolium","Bergsteentijm s.s.","0"
"1143","SATUVUL","Clinopodium vulgare","Borstelkrans","0"
"6136","COCH-SP","Cochlearia species","Lepelblad (G)","0"
"342","COCHDAN","Cochlearia danica","Deens lepelblad","0"
"2433","COCHOFF","Cochlearia officinalis","Echt en Engels lepelblad","0"
"341","COCHO-A","Cochlearia officinalis s. anglica","Engels lepelblad","0"
"343","COCHO-O","Cochlearia officinalis s. officinalis","Echt lepelblad","0"
"6137","COEO-SP","Coeloglossum species","Groene nachtorchis (G)","0"
"344","COEOVIR","Coeloglossum viride","Groene nachtorchis","0"
"6699","COIN-SP","Coincya species","Muurbloemmosterd (G)","0"
"1728","COINCHE","Coincya monensis","Muurbloemmosterd","0"
"6138","COLC-SP","Colchicum species","Herfsttijloos (G)","0"
"345","COLCAUT","Colchicum autumnale","Wilde herfsttijloos","0"
"5235","COLCBYZ","Colchicum byzantinum","Droogbloeier","0"
"6657","COLU-SP","Colutea species","Blazenstruik (G)","0"
"5043","COLUARB","Colutea arborescens","Europese blazenstruik","0"
"5044","COLUORI","Colutea orientalis","Oosterse blazenstruik","0"
"5168","COLU*ME","Colutea x media","Bastaard blazenstruik","0"
"6139","CONI-SP","Conium species","Gevlekte scheerling (G)","0"
"347","CONIMAC","Conium maculatum","Gevlekte scheerling","0"
"6733","COND-SP","Conopodium species","Franse aardkastanje (G)","0"
"2461","CONPMAJ","Conopodium majus","Franse aardkastanje","0"
"6629","CONR-SP","Conringia species","Witte steenraket (G)","0"
"348","CONRORI","Conringia orientalis","Witte steenraket","0"
"6658","CONS-SP","Consolida species","Ridderspoor (G)","0"
"1857","CONSAJA","Consolida ajacis","Valse ridderspoor","0"
"5045","CONSORI","Consolida hispanica","Oosterse ridderspoor","0"
"396","CONSREG","Consolida regalis","Wilde ridderspoor","0"
"6140","CONV-SP","Convallaria species","Lelietje-van-dalen (G)","0"
"349","CONVMAJ","Convallaria majalis","Lelietje-van-dalen","0"
"6141","CONL-SP","Convolvulus species","Winde (G)","0"
"350","CONLARV","Convolvulus arvensis","Akkerwinde","0"
"351","CONLLIN","Convolvulus lineatus","Calandsklokje","0"
"6734","CONY-SP","Conyza species","Asterfijnstraal (G)","0"
"475","ERIGCAN","Conyza canadensis","Canadese fijnstraal","0"
"6142","CORA-SP","Corallorhiza species","Koraalwortel (G)","0"
"352","CORATRI","Corallorhiza trifida","Koraalwortel","0"
"6575","CORI-SP","Coriandrum species","Koriander (G)","0"
"1806","CORISAT","Coriandrum sativum","Koriander","0"
"6143","CORS-SP","Corispermum species","Vlieszaad (G)","0"
"353","CORSLEP","Corispermum intermedium","Smal vlieszaad","0"
"354","CORSMAR","Corispermum marschallii","Breed vlieszaad","0"
"6144","CORN-SP","Cornus species","Kornoelje (G)","0"
"5046","CORNALB","Cornus alba","Witte kornoelje","0"
"1422","CORNMAS","Cornus mas","Gele kornoelje","0"
"355","CORNSAN","Cornus sanguinea","Rode kornoelje","0"
"2311","CORNSER","Cornus sericea","Canadese kornoelje","0"
"356","CORNSUE","Cornus suecica","Zweedse kornoelje","0"
"6146","CORP-SP","Coronopus species","Varkenskers (G)","0"
"358","CORPDID","Coronopus didymus","Kleine varkenskers","0"
"359","CORPSQU","Coronopus squamatus","Grove varkenskers","0"
"6147","CORR-SP","Corrigiola species","Riempjes (G)","0"
"360","CORRLIT","Corrigiola litoralis","Riempjes","0"
"6148","CORY-SP","Corydalis species","Helmbloem (G)","0"
"361","CORYCAV","Corydalis cava","Holwortel","0"
"2217","CORYC=S","Corydalis cava + C. solida","Holwortel en Vingerhelmbloem","0"
"365","CORYSOL","Corydalis solida","Vingerhelmbloem","0"
"6149","CORL-SP","Corylus species","Hazelaar (G)","0"
"366","CORLAVE","Corylus avellana","Hazelaar","0"
"6150","CORE-SP","Corynephorus species","Buntgras (G)","0"
"367","CORECAN","Corynephorus canescens","Buntgras","0"
"6577","COSM-SP","Cosmos species","Cosmos (G)","0"
"1856","COSMBIP","Cosmos bipinnatus","Cosmos","0"
"6578","COTO-SP","Cotoneaster species","Dwergmispel (G)","0"
"5048","COTOHOR","Cotoneaster horizontalis","Vlakke dwergmispel","0"
"5172","COTOINT","Cotoneaster integerrimus","Wilde dwergmispel","0"
"5173","COTONEB","Cotoneaster nebrodensis","Viltige dwergmispel","0"
"6151","COTU-SP","Cotula species","Goudknopje (G)","0"
"1760","COTUCOR","Cotula coronopifolia","Goudknopje","0"
"6152","CRAM-SP","Crambe species","Bolletjeskool (G)","0"
"2480","CRAMABY","Crambe abyssinica","Afrikaanse bolletjeskool","0"
"368","CRAMMAR","Crambe maritima","Zeekool","0"
"6659","CRAS-SP","Crassula species","Crassula (G)","0"
"5307","CRASHEL","Crassula helmsii","Watercrassula","0"
"1287","CRASTIL","Crassula tillaea","Mosbloempje","0"
"6153","CRAT-SP","Crataegus species","Meidoorn (G)","0"
"370","CRATLAE","Crataegus laevigata","Tweestijlige meidoorn","0"
"369","CRATMON","Crataegus monogyna","Eenstijlige meidoorn","0"
"2481","CRAT*MA","Crataegus laevigata x monogyna","Tweestijlige x Eenstijlige meidoorn","0"
"6154","CREP-SP","Crepis species","Streepzaad (G)","0"
"371","CREPBIE","Crepis biennis","Groot streepzaad","0"
"372","CREPCAP","Crepis capillaris","Klein streepzaad","0"
"1768","CREPFOE","Crepis foetida","Stinkend streepzaad","0"
"373","CREPPAL","Crepis paludosa","Moerasstreepzaad","0"
"1680","CREPSET","Crepis setosa","Borstelstreepzaad","0"
"374","CREPTEC","Crepis tectorum","Smal streepzaad","0"
"375","CREPVES","Crepis vesicaria s. taraxacifolia","Paardenbloemstreepzaad","0"
"6155","CRIT-SP","Crithmum species","Zeevenkel (G)","0"
"376","CRITMAR","Crithmum maritimum","Zeevenkel","0"
"6156","CROC-SP","Crocus species","Krokus (G)","0"
"5049","CROCFLA","Crocus flavus","Gele krokus","0"
"1622","CROCTOM","Crocus tommasinianus","Boerenkrokus","0"
"1623","CROCVER","Crocus vernus","Bonte krokus","0"
"6660","CRUC-SP","Cruciata species","Kruisbladwalstro (G)","0"
