VegClas;GUID;Code;ShortScientificName;LongScientificName;ShortCommonName;LongCommonName;Description;Parent;Quality;IsCurrent;Created;CreatedBy;Modified;ModifiedBy
TBO Nationale Vegetatie typologie;90CD5A84-AD51-47BE-BC53-E9844CFFB477;16C4a;Lolio-Cynosuretum typicum;Lolio-Cynosuretum typicum;Kamgrasweide, typische subassociatie;Kamgrasweide, typische subassociatie;NULL;00C938C7-FC51-4DB3-8FE6-2641FCF7CE80;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;49E3A43D-FC33-4509-BBEC-492A5566B32E;16C4b;Lolio-Cynosuretum ononietosum;Lolio-Cynosuretum ononietosum;Kamgrasweide, subassociatie van Kattedoorn;Kamgrasweide, subassociatie van Kattedoorn;NULL;00C938C7-FC51-4DB3-8FE6-2641FCF7CE80;1;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;DBF801F1-B7E9-43F8-BF51-E46258945466;16C4c;Lolio-Cynosuretum luzuletosum campestris;Lolio-Cynosuretum luzuletosum campestris;Kamgrasweide, subassociatie van Veldbies;Kamgrasweide, subassociatie van Veldbies;NULL;00C938C7-FC51-4DB3-8FE6-2641FCF7CE80;1;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;C377BA93-90CC-4FFE-A273-6D33414B3E8F;16C4d;Lolio-Cynosuretum medicaginetosum falcatae;Lolio-Cynosuretum medicaginetosum falcatae;Kamgrasweide, subassociatie van Sikkelklaver;Kamgrasweide, subassociatie van Sikkelklaver;NULL;00C938C7-FC51-4DB3-8FE6-2641FCF7CE80;1;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;E32C2628-C45D-476C-BD32-569057C74030;16C4e;Lolio-Cynosuretum cirsietosum acaulae;Lolio-Cynosuretum cirsietosum acaulae;Kamgrasweide, subassociatie van aarddistel;Kamgrasweide, subassociatie van aarddistel;NULL;00C938C7-FC51-4DB3-8FE6-2641FCF7CE80;1;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;A1F17891-80BD-41A9-971A-711BA6FF87F6;16C4f;Lolio-Cynosuretum ranunculetosum sardoui;Lolio-Cynosuretum ranunculetosum sardoui;Kamgrasweide, subass Veldgerst en Behaar.boterbl;Kamgrasweide, subassociatie van Veldgerst en Behaarde boterbloem;NULL;00C938C7-FC51-4DB3-8FE6-2641FCF7CE80;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;CEFC1BA5-03EB-42FC-B521-AEE5690A87B6;16C-a;RG Senecio-Picris-Arrhenatherum-[Arrhenatherion];RG Senecio erucifolius-Picris hieracioides-Arrhenatherum elatius-[Arrhenatherion elatioris];RG Viltig kruiskr.-Bitterkr.-Glansh.[Glansh.-v.];RG Viltig kruiskruid-Bitterkruid-Glanshaver-[Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;9E2E8938-D741-41A5-BCFB-DC7469852F4B;16C-b;RG Bromus racemosus racemosus-[Arrhenatherion];RG Bromus racemosus subsp. racemosus-[Arrhenatherion elatioris];RG Velddravik-[Glanshaver-verbond];RG Velddravik-[Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;5B23B4A0-DC4C-44DA-9C1B-27B5C3490CA7;16C-c;RG Ornithogalum-Allium-Ranunc.-[Arrhenatherion];RG Ornithogalum umbellatum-Allium vineale-Ranunculus ficaria-[Arrhenatherion elatioris];RG Vogelmelk-W.geelster-Speenkr.-[Glanshaver-v.];RG Vogelmelk-Weidegeelster-Speenkruid-[Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;B8E18FAE-88B6-4014-AD9C-3A292575F1BD;16C-d;RG Alopecurus prat. - Lychnis-[Arrhenatherion];RG Alopecurus pratensis-Lychnis flos-cuculi-[Arrhenatherion elatioris];RG Grote vossest. - E. Koekoeksbl.-[Glansh.-v.];RG Grote vossestaart-Echte Koekoeksbloem-[Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;C7AA20F4-86AB-4507-BC2A-D483D44E7ED1;16C-e;RG Hieracium lact-[Pla-Festucion/Arrhenatherion];RG Hieracium lactucella-[Plantagini-Festucion/Arrhenatherion elatioris];RG Spits havikskruid-[V.Gw.struisg/Glanshaver-v];RG Spits havikskruid-[Verbond van Gewoon struisgras/Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;F43F77CF-9A2D-42E5-BAD4-D6D3CAF20B6F;16C-f;RG Dactylis - Arrhenatherum-[Arrhenatherion];RG Dactylis glomerata-Arrhenatherum elatius-[Arrhenatherion elatioris];RG Glanshaver - Kropaar-[Glanshaver-verbond];RG Glanshaver-Kropaar-[Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;8F8FA13B-E5D0-4E07-A5FD-560BBAF852FC;16C-g;RG Bromus hordeaceus-[Arrhenatherion elatioris];RG Bromus hordeaceus-[Arrhenatherion elatioris];RG Zachte dravik-[Glanshaver-verbond];RG Zachte dravik-[Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;64DDA176-EFDD-4F4A-A775-C7419DAA726C;16C-h;RG Festuca arund.-Arrhenatherum-[Arrhenatherion];RG Festuca arundinacea-Arrhenatherum elatius-[Arrhenatherion elatioris];RG Rietzwenkgras - Glanshaver-[Glanshaver-v.];RG Rietzwenkgras-Glanshaver-[Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;30F2F53F-7D91-4135-8AC8-0C817D0B97DC;16C-i;RG Hordeum sec.-Alopecurus prat.[Arrhenatherion];RG Hordeum secalinum-Alopecurus pratensis-[Arrhenatherion elatioris];RG Veldgerst - Grote vossestaart-[Glanshaver-v.];RG Veldgerst-Grote vossestaart-[Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;06BD2B4F-DEFA-4513-99DB-64D3D3BE3DB3;16C-j;RG Alopecurus prat.-Elymus rep.-[Arrhenatherion];RG Alopecurus pratensis-Elymus repens-[Arrhenatherion elatioris];RG Grote vossestaart -Kweek-[Glanshaver-verbond];RG Grote vossestaart-Kweek-[Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;4;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;B130E81A-8ADF-48C6-9B79-64C5D6E87388;16C-k;RG Heracleum-Anthriscus-Alopecurus-[Arrhenathe.];RG Heracleum sphondylium-Anthriscus sylvestris-Alopecurus pratensis-[Arrhenatherion elatioris];RG Bereklauw-Fluitekr.-Gr.vossest.[Glansh.-vb.];RG Bereklauw-Fluitekruid-Grote vossestaart-[Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;5;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;8093FAFE-01DC-4216-9C4F-E1A7ED7C8C70;16C-l;RG Primula veris-[Arrhenatherion elatioris];RG Primula veris-[Arrhenatherion elatioris];RG Gulden sleutelbloem-[Glanshaver-verbond];RG Gulden sleutelbloem-[Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;473225E5-F6AA-4CDB-A869-87AC9CEE5798;16C-m;RG Alopecurus prat.-Poa trivialis-[Arrhenarherion];RG Alopecurus pratensis-Poa trivialis-[Arrhenatherion elatioris];RG Grote vossestaart-Ruw beemdgras-[Glansh.-v.];RG Grote vossenstaart-Ruw beemdgras-[Glanshaver-verbond];NULL;8276ABC0-1362-4727-9A30-FF939924A5DD;4;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;AC650887-DCBE-4DFF-84EC-F56B2B9B3303;16-d;RG Agrostis can-Ranunc.rep-[Lol-Potent/Mol-Arrh];RG Agrostis canina-Ranunculus repens-[Lolio-Potentillion anserinae/Molinio-Arrhenatheretea];RG M.struisgr.-Kr.boterbl.-[Z.sch.-v/K.vo.grasl];RG Moerasstruisgras-Kruipende boterbloem-[Zilverschoon-verbond/Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;2C9D74E2-F5F8-4952-9C14-606AA02AAD86;16-e;RG Deschamp.ces-Alopecu.gen-[Lo-Potent/Mol-Arrh];RG Deschampsia cespitosa-Alopecurus geniculatus-[Lolio-Potentillion anserinae/Molinio-Arrhenatheretea];RG R.smele-Gekn.vossest.-[Zil.sch.-vb/K.vo.gras];RG Ruwe smele-Geknikte vossestaart-[Zilverschoon-verbond/Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;6B3015E2-7C1A-43C5-8232-139A3253A3A5;16-f;RG Cynosurus -Festuca rub.-Lotus ulig.[Mol-Arr.];RG Cynosurus cristatus-Festuca rubra-Lotus uliginosus-[Molinio-Arrhenatheretea];RG Kamgr.-R.zwenk.-Moerasrolkl.[Kl.vocht.grasl.];RG Kamgras-Rood zwenkgras-Moerasrolklaver-[Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;79ACBD33-D7EC-47FA-97E1-4FA4D6683F59;16-g;RG Plantago -Ranunculus -Festuca rub.-[Mol-Arr.];RG Plantago lanceolata-Ranunculus repens-Festuca rubra-[Molinio-Arrhenatheretea];RG S.weegbr.-Kruip.boterb.-R.zwenk.[Kl.v.grasl.];RG Smalle weegbree-Kruipende boterbloem-Rood zwenkgras-[Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;462CE8AC-4038-4989-8542-D729E47E8B01;16-h;RG Juncus gerardi - Festuca rubra-[Molinio-Arr.];RG Juncus gerardi-Festuca rubra-[Molinio-Arrhenatheretea];RG Zilte rus en R. zwenkgr.-[Kl. vochtige grasl];RG Zilte rus-Rood zwenkgras-[Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;15015B61-F586-4CB5-B3FA-C631BC1D3732;16-i;RG Agrostis cap-Hypochae.rad-[Koel-Cor/Mol-Arrh];RG Agrostis capillaris-Hypochaeris radicata-[Koelerio-Corynephoretea/Molinio-Arrhenatheretea];RG G.struisg-G.biggek-[K.dr.gras.zand/K.vo.gras];RG Gewoon struisgras-Gewoon biggekruid-[Klasse der droge graslanden op zandgrond/Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;39864B77-16A2-47C8-9A13-6910D4C56744;16-j;RG Calamagrostis canescens-[Molinio-Arrhenathe.];RG Calamagrostis canescens-[Molinio-Arrhenatheretea];RG Hennegras-[Klasse der vochtige graslanden];RG Hennegras-[Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;4;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;6018CB6C-F0E2-4F3F-BE55-2EFF360F5C46;16-k;RG Agrostis stolonifera-[Lolio-Potent/Mol-Arrh];RG Agrostis stolonifera-[Lolio-Potentillion anserinae/Molinio-Arrhenatheretea];RG Fioringras-[Zilverschoon-vb/Kl.vochtig.grasl];RG Fioringras-[Zilverschoon-verbond/Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;4;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;E10A18ED-4576-4EFC-BBA0-E6F5B27A341B;16-l;RG Holcus lan.- Festuca prat.- Lolium-[Mol-Arr.];RG Holcus lanatus-Festuca pratensis-Lolium perenne-[Molinio-Arrhenatheretea];RG Gestr.witbol-B.langbl.-Eng.raai.[Kl.v.grasl.];RG Gestreepte witbol-Beemdlangbloem-Engels raaigras-[Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;5;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;130E174A-9B81-4A51-829E-842B03F71F2A;16-m;RG Poa triv-Lolium per-[Plantaginetea/Mol-Arrh];RG Poa trivialis-Lolium perenne-[Plantaginetea majoris/Molinio-Arrhenatheretea];RG Ruw beemdgras-Engels raai-[Weegb-k/K.vo.gras];RG Ruw beemdgras-Engels raaigras-[Weegbree-klasse/Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;5;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;F61903B1-A366-4FA9-86B0-701733A20030;16-n;RG Cichorium intybus-[Mol-Arrhenat/Artemisietea];RG Cichorium intybus-[Molinio-Arrhenatheretea/Artemisietea vulgaris];RG Cichorei-[Klasse vocht. grasland/Bijvoet-kl.];RG Cichorei-[Klasse der vochtige graslanden/Bijvoet-klasse];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;4;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;279D0707-3D66-4E81-BFD1-7D31811D3EA4;16-o;RG Dipsacus f-Elymus rep-[Mol-Arrh/Artemisietea];RG Dipsacus fullonum-Elymus repens-[Molinio-Arrhenatheretea/Artemisietea vulgaris];RG Grote kaardebol-Kweek-[Kl.vo.gras/Bijvoet-kl];RG Grote kaardebol-Kweek-[Klasse der vochtige graslanden/Bijvoet-klasse];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;4;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;F5F1B1F5-D952-4BC4-AD63-36D2AADB055D;16-p;RG Sanguisorba officinalis-[Molinio-Arrhenatheretea];RG Sanguisorba officinalis-[Molinio-Arrhenatheretea];RG Grote pimpernel-[Klasse vocht. grasland];RG Grote pimpernel-[Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;40DEE73E-5E02-43B6-B010-16684E2DB900;16-q;RG Armeria maritima-[Koel-Cor/Mol-Arrh];RG Armeria maritima-[Koelerio-Corynephoretea/Molinio-Arrhenatheretea];RG Engels gras-[K.dr.gras.zand/K.vo.gras];RG Engels gras-[Klasse der droge graslanden op zandgrond/Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;709EA0CA-4A69-49E4-8E6F-5E44C62F9A59;16-r;RG Juncus effusus-[Molinio-Arrhenatheretea/Nardetea];RG Juncus effusus-[Molinio-Arrhenatheretea/Nardetea];RG Pitrus-[Kl. der vochtige grasl./Kl. Der heischrale grasl.];RG Pitrus-[Klasse der vochtige graslanden/Klasse der heischrale graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;5;1;2016-11-24 18:16:53.000;CONV;2025-04-01 16:19:18.013;FAB
TBO Nationale Vegetatie typologie;AA7F6EEC-F690-4EFF-9C19-BB3E3726111F;16-s;RG Urtica dioica-Anthriscus sylvestris-[Molinio-Arrhenatheretea];RG Urtica dioica-Anthriscus sylvestris-[Molinio-Arrhenatheretea];RG Grote brandnetel-Fluitekruid-[Klasse der vochtige graslanden];RG Grote brandnetel-Fluitekruid-[Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;5;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;A9BB3A67-44F6-E911-910D-0050568D094E;16-t;RG Juncus conglomeratus-[Parvocaricetea/Molinio-Arrhenatheretea];RG Juncus conglomeratus-[Parvocaricetea/Molinio-Arrhenatheretea];RG Biezenknoppen-[Klasse der kleine zeggen/Klasse der vochtige graslanden];RG Biezenknoppen-[Klasse der kleine zeggen/Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;3;1;2019-10-24 11:55:27.207;FAB;2019-10-24 11:55:27.207;FAB
TBO Nationale Vegetatie typologie;AABB3A67-44F6-E911-910D-0050568D094E;16-u;RG Jacobaea vulgaris-[Molinio-Arrhenatheretea];RG Jacobaea vulgaris-[Molinio-Arrhenatheretea];RG Jakobskruiskruid-[Klasse der vochtige graslanden];RG Jakobskruiskruid-[Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;4;1;2019-10-24 11:55:27.207;FAB;2019-10-24 11:55:27.207;FAB
TBO Nationale Vegetatie typologie;ABBB3A67-44F6-E911-910D-0050568D094E;16-v;RG Trifolium pratense-[Plantaginetea majoris/Molinio-Arrhenatheretea];RG Trifolium pratense-[Plantaginetea majoris/Molinio-Arrhenatheretea];RG Rode klaver-[Weegbree-klasse/Klasse der matig voedselrijke graslanden];RG Rode klaver-[Weegbree-klasse/Klasse der matig voedselrijke graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;4;1;2019-10-24 11:55:27.207;FAB;2019-10-24 11:55:27.207;FAB
TBO Nationale Vegetatie typologie;ACBB3A67-44F6-E911-910D-0050568D094E;16-w;RG Rhinanthus angustifolius-[Molinio-Arrhenatheretea];RG Rhinanthus angustifolius-[Molinio-Arrhenatheretea];RG Grote ratelaar-[Klasse der vochtige graslanden];RG Grote ratelaar-[Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;4;1;2019-10-24 11:55:27.207;FAB;2019-10-24 11:55:27.207;FAB
TBO Nationale Vegetatie typologie;ADBB3A67-44F6-E911-910D-0050568D094E;16-x;RG Anthoxanthum odoratum-[Molinio-Arrhenatheretea];RG Anthoxanthum odoratum-[Molinio-Arrhenatheretea];RG Gewoon reukgrasl-[Klasse der vochtige graslanden];RG Gewoon reukgrasl-[Klasse der vochtige graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;4;1;2019-10-24 11:55:27.207;FAB;2019-10-24 11:55:27.207;FAB
TBO Nationale Vegetatie typologie;AEBB3A67-44F6-E911-910D-0050568D094E;16-y;RG Potentilla reptans-[Plantaginetea majoris/Molinio-Arrhenatheretalia];RG Potentilla reptans-[Plantaginetea majoris/Molinio-Arrhenatheretalia];RG Vijfvingerkruid-[Weegbree-klasse/Klasse der matig voedselrijke graslanden];RG Vijfvingerkruid-[Weegbree-klasse/Klasse der matig voedselrijke graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;5;1;2019-10-24 11:55:27.207;FAB;2019-10-24 11:55:27.207;FAB
TBO Nationale Vegetatie typologie;AFBB3A67-44F6-E911-910D-0050568D094E;16-z;RG Ranunculus acris-[Plantaginetea majoris/Molinio-Arrhenatheretea];RG Ranunculus acris-[Plantaginetea majoris/Molinio-Arrhenatheretea];RG Scherpe boterbloem-[Weegbree-klasse/Klasse der matig voedselrijke graslanden];RG Scherpe boterbloem-[Weegbree-klasse/Klasse der matig voedselrijke graslanden];NULL;D45F48FF-D395-40AB-9F33-CA3A676EE618;4;1;2019-10-24 11:55:27.207;FAB;2019-10-24 11:55:27.207;FAB
TBO Nationale Vegetatie typologie;662C7FB3-5CA5-42E7-971A-610A36318B77;17;Trifolio-Geranietea sanguinei;Trifolio-Geranietea sanguinei;MARJOLEIN-KLASSE;MARJOLEIN-KLASSE;NULL;NULL;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;9ABD2DCE-B3B5-47C0-981D-613226A7910F;17A;Trifolion medii;Origanetalia vulgaris;Marjolein-verbond;Marjolein-verbond;NULL;662C7FB3-5CA5-42E7-971A-610A36318B77;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;29B7967A-7215-44A9-B727-2F90B7E4C377;17A1;Rubo-Origanetum;Rubo-Origanetum;Associatie van Dauwbraam en Marjolein;Associatie van Dauwbraam en Marjolein;NULL;9ABD2DCE-B3B5-47C0-981D-613226A7910F;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;196B1DED-59FF-4552-9F13-F4AB8BCE55E7;17A2;Polygonato-Lithospermetum;Polygonato-Lithospermetum;Associatie van Parelzaad en Salomonzegel;Associatie van Parelzaad en Salomonzegel;NULL;9ABD2DCE-B3B5-47C0-981D-613226A7910F;1;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;B67ACD29-1952-4125-BFF3-9718E7004413;17A-a;RG Rubus caesius-[Trifolion medii/Rhamno-Prunetea];RG Rubus caesius-[Trifolion medii/Rhamno-Prunetea];RG Dauwbraam-[Marjolein-verbond/Klasse der doornstruwelen];RG Dauwbraam-[Marjolein-verbond/Klasse der doornstruwelen];NULL;9ABD2DCE-B3B5-47C0-981D-613226A7910F;3;1;2016-11-24 18:16:53.000;CONV;2025-04-01 16:19:18.017;FAB
TBO Nationale Vegetatie typologie;94CB03A2-9BDF-45A8-B1B8-A467EAE79F50;17A-b;RG Fragaria vesca-[Polygalo-Koelerion/Trifolion];RG Fragaria vesca-[Polygalo-Koelerion/Trifolion medii];RG Bosaardbei-[Vb.droge duingras/Marjolein-vb];RG Bosaardbei-[Verbond der droge duingraslanden/Marjolein-verbond];NULL;9ABD2DCE-B3B5-47C0-981D-613226A7910F;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;8EA5CD02-6BD6-4005-95C4-63333DDC8ABA;18;Melampyro-Holcetea mollis;Melampyro-Holcetea mollis;KLASSE VAN GLADDE WITBOL EN HAVIKSKRUIDEN;KLASSE VAN GLADDE WITBOL EN HAVIKSKRUIDEN;NULL;NULL;NULL;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;6BF6753E-7423-4D39-B205-CC709A55ABC7;18/a;DG Heracleum mantegazzianum-[Melampyro-Holcetea];DG Heracleum mantegazzianum-[Melampyro-Holcetea mollis];DG Reuzenbereklauw-[Kl. Glad. witbol, Havikskr.];DG Reuzenbereklauw-[Klasse van gladde witbol en havikskruiden];NULL;8EA5CD02-6BD6-4005-95C4-63333DDC8ABA;5;0;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;07622B47-F9BA-4A6B-95FB-F0E531E580CF;18A;Melampyrion pratensis;Melampyro-Holcetalia mollis;Verbond van Gladde witbol en Havikskruiden;Verbond van Gladde witbol en Havikskruiden;NULL;8EA5CD02-6BD6-4005-95C4-63333DDC8ABA;NULL;1;2016-11-24 18:16:54.000;CONV;2016-11-24 18:16:54.000;CONV
TBO Nationale Vegetatie typologie;A3AEBB67-BD71-4622-BB97-7E442DD9B9AA;18-a;RG Holcus lanatus-[Melampyro-Holcetea mollis];RG Holcus mollis-[Melampyro-Holcetea mollis];RG Gladde witbol-[Kl. Gladde witbol en Havikskr];RG Gladde witbol-[Klasse van gladde witbol en havikskruiden];NULL;8EA5CD02-6BD6-4005-95C4-63333DDC8ABA;4;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;DC20A421-04AF-4481-AA50-4DF75BEAA78B;18A1;Hyperico pulchri-Melampyretum pratensis;Hyperico pulchri-Melampyretum pratensis;Associatie van Valse salie en Echte Guldenroede;Associatie van Valse salie en Echte Guldenroede;NULL;07622B47-F9BA-4A6B-95FB-F0E531E580CF;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;36098554-909D-4110-BCF1-1AF9EA367993;18A2;Hieracio-Holcetum mollis;Hieracio-Holcetum mollis;Associatie van Boshavikskruid en Gladde witbol;Associatie van Boshavikskruid en Gladde witbol;NULL;07622B47-F9BA-4A6B-95FB-F0E531E580CF;3;1;2016-11-24 18:16:53.000;CONV;2016-11-24 18:16:53.000;CONV
TBO Nationale Vegetatie typologie;B1BB3A67-44F6-E911-910D-0050568D094E;18A3;Aulacomnio androgyni-Polypodietum vulgaris;Aulacomnio androgyni-Polypodietum vulgaris;"Associatie van Gewone eikvaren en Gewoon knopjesmos ";"Associatie van Gewone eikvaren en Gewoon knopjesmos ";NULL;07622B47-F9BA-4A6B-95FB-F0E531E580CF;NULL;1;2019-10-24 11:55:27.223;FAB;2025-04-01 16:21:38.097;FAB
TBO Nationale Vegetatie typologie;B2BB3A67-44F6-E911-910D-0050568D094E;18A3a;Aulacomnio androgyni-Polypodietum deschampsietosum;Aulacomnio androgyni-Polypodietum deschampsietosum;"Associatie van Gewone eikvaren en Gewoon knopjesmos; subassociatie met Bochtige smele";"Associatie van Gewone eikvaren en Gewoon knopjesmos; subassociatie met Bochtige smele";NULL;B1BB3A67-44F6-E911-910D-0050568D094E;3;1;2019-10-24 11:55:27.223;FAB;2019-10-24 11:55:27.223;FAB
TBO Nationale Vegetatie typologie;B3BB3A67-44F6-E911-910D-0050568D094E;18A3b;Aulacomnio androgyni-Polypodietum caricetosum arenariae;Aulacomnio androgyni-Polypodietum caricetosum arenariae;"Associatie van Gewone eikvaren en Gewoon knopjesmos; subassociatie met Zandzegge";"Associatie van Gewone eikvaren en Gewoon knopjesmos; subassociatie met Zandzegge";NULL;B1BB3A67-44F6-E911-910D-0050568D094E;3;1;2019-10-24 11:55:27.223;FAB;2019-10-24 11:55:27.223;FAB
