SPECIES_NR,CODE,WETNAAM,NEDNAAM,AANGEVULD
9728,RUBUACA,Rubus acaracis,Rubus acaracis,1
9729,RUBUADU,Rubus adulans,Rubus adulans,1
9730,RUBUALL,Rubus allegheniensis,Rubus allegheniensis,1
9731,RUBUARS,Rubus arrheniiformis,Rubus arrheniiformis,1
9732,RUBUAXI,Rubus axillaris,Rubus axillaris,1
9733,RUBUBEI,Rubus beijerinckii,Rubus beijerinckii,1
9734,RUBUCLE,Rubus calothemnus,Rubus calothemnus,1
9735,RUBUCLH,Rubus calothyrsus,Rubus calothyrsus,1
9736,RUBUCPA,Rubus campaniensis,Rubus campaniensis,1
9737,RUBUCAN,Rubus canadensis,Rubus canadensis,1
9738,RUBUCNI,Rubus caninitergi,Rubus caninitergi,1
9739,RUBUCRI,Rubus cardiophyllus,Rubus cardiophyllus,1
9740,RUBUCER,Rubus ceratifolius,Rubus ceratifolius,1
9741,RUBUCIN,Rubus cinerascens,Rubus cinerascens,1
9742,RUBUCOC,Rubus coccinatus,Rubus coccinatus,1
9743,RUBUCNO,Rubus conothyrsoides,Rubus conothyrsoides,1
9744,RUBUCNP,Rubus conspicuus,Rubus conspicuus,1
9745,RUBUCTA,Rubus contractipes,Rubus contractipes,1
9746,RUBUCRA,Rubus crassidens,Rubus crassidens,1
9747,RUBUCRE,Rubus cretatus,Rubus cretatus,1
9748,RUBUDSY,Rubus dasyacanthus,Rubus dasyacanthus,1
9749,RUBUDSP,Rubus dasyphyllus,Rubus dasyphyllus,1
9750,RUBUDEM,Rubus demissus,Rubus demissus,1
9751,RUBUDES,Rubus desarmatus,Rubus desarmatus,1
9752,RUBUDEW,Rubus deweveri,Rubus deweveri,1
9753,RUBUDIC,Rubus discriminatus,Rubus discriminatus,1
9754,RUBUDIE,Rubus diversus,Rubus diversus,1
9755,RUBUDUM,Rubus dumetorum,Rubus dumetorum,1
9756,RUBUEDE,Rubus edeesii,Rubus edeesii,1
9757,RUBUEGL,Rubus eglandulosus,Rubus eglandulosus,1
9758,RUBUEIF,Rubus eifeliensis,Rubus eifeliensis,1
9759,RUBUERS,Rubus erinus,Rubus erinus,1
9760,RUBUERU,Rubus ericusculus,Rubus ericusculus,1
9761,RUBUFOE,Rubus foersteri,Rubus foersteri,1
9762,RUBUGEL,Rubus gelertii,Rubus gelertii,1
9763,RUBUGEV,Rubus genevieri,Rubus genevieri,1
9764,RUBUGLR,Rubus glareosus,Rubus glareosus,1
9765,RUBUGLO,Rubus gloriosus,Rubus gloriosus,1
9766,RUBUGON,Rubus goniophorus,Rubus goniophorus,1
9767,RUBUGUR,Rubus guestphalicus-rijnland,Rubus guestphalicus-rijnland,1
9768,RUBUHAS,Rubus hastiferus,Rubus hastiferus,1
9769,RUBUHEN,Rubus henrici-weberi,Rubus henrici-weberi,1
9770,RUBUHIS,Rubus histriculus,Rubus histriculus,1
9771,RUBUIMM,Rubus immodicus,Rubus immodicus,1
9772,RUBUINH,Rubus inhorrens,Rubus inhorrens,1
9773,RUBUISE,Rubus insectifolius,Rubus insectifolius,1
9774,RUBUISU,Rubus insularis,Rubus insularis,1
9775,RUBUKOL,Rubus kolmariensis,Rubus kolmariensis,1
9776,RUBULAN,Rubus langei,Rubus langei,1
9777,RUBULAU,Rubus lasioclados,Rubus lasioclados,1
9778,RUBULAT,Rubus latiarcuatus,Rubus latiarcuatus,1
9779,RUBULEP,Rubus lepidus,Rubus lepidus,1
9780,RUBULET,Rubus leptothyrsos,Rubus leptothyrsos,1
9781,RUBULIB,Rubus libertianus,Rubus libertianus,1
9782,RUBULUT,Rubus lucticola,Rubus lucticola,1
9783,RUBUMAP,Rubus macrocardiophyllus,Rubus macrocardiophyllus,1
9784,RUBUMEL,Rubus melamporphyrus,Rubus melamporphyrus,1
9785,RUBUMUP,Rubus mucronupetalus,Rubus mucronupetalus,1
9786,RUBUMUR,Rubus muridens,Rubus muridens,1
9787,RUBUMUS,Rubus mus,Rubus mus,1
9788,RUBUNEA,Rubus neanias,Rubus neanias,1
9789,RUBUNEE,Rubus neerlandicus,Rubus neerlandicus,1
9790,RUBUNEG,Rubus negatus,Rubus negatus,1
9791,RUBUORT,Rubus orthostachys,Rubus orthostachys,1
9792,RUBUNEU,Rubus neumannianus,Rubus neumannianus,1
9793,RUBUOSS,Rubus osseus,Rubus osseus,1
9794,RUBUPCT,Rubus picticaulis,Rubus picticaulis,1
9795,RUBUPAD,Rubus paludosus,Rubus paludosus,1
9796,RUBUPAR,Rubus parahebecarpus,Rubus parahebecarpus,1
9797,RUBUPLN,Rubus planus,Rubus planus,1
9798,RUBUPOI,Rubus poliothyrsus,Rubus poliothyrsus,1
9799,RUBUPRT,Rubus praticolor,Rubus praticolor,1
9800,RUBUPRI,Rubus proiectus,Rubus proiectus,1
9801,RUBUPRM,Rubus promachonicus,Rubus promachonicus,1
9803,RUBUPSI,Rubus psilops,Rubus psilops,1
9804,RUBUPUG,Rubus pugiunculosus,Rubus pugiunculosus,1
9805,RUBURHY,Rubus rhytidophyllus,Rubus rhytidophyllus,1
9806,RUBUSHI,Rubus schleicheri,Rubus schleicheri,1
9807,RUBUSCR,Rubus scidularum,Rubus scidularum,1
9808,RUBUSCO,Rubus scoliacanthus,Rubus scoliacanthus,1
9809,RUBU/CO,Rubus sectio Corylifolii,Rubus sectio Corylifolii,1
9810,RUBU/RU,Rubus sectio Rubus,Rubus sectio Rubus,1
9811,RUBU/AN,Rubus Ser. Anisacanthi,Rubus Ser. Anisacanthi,1
9812,RUBU/DI,Rubus Ser. Discolores,Rubus Ser. Discolores,1
9813,RUBU/EG,Rubus Ser. Egregii,Rubus Ser. Egregii,1
9814,RUBU/GL,Rubus Ser. Glandulosi,Rubus Ser. Glandulosi,1
9815,RUBU/HY,Rubus Ser. Hystricopses,Rubus Ser. Hystricopses,1
9816,RUBU/HX,Rubus Ser. Hystrices,Rubus Ser. Hystrices,1
9817,RUBU/MU,Rubus Ser. Mucronati,Rubus Ser. Mucronati,1
9819,RUBU/PA,Rubus Ser. Pallidi,Rubus Ser. Pallidi,1
9820,RUBU/RA,Rubus Ser. Radulae,Rubus Ser. Radulae,1
9821,RUBU/RH,Rubus Ser. Rhamnifolii,Rubus Ser. Rhamnifolii,1
9822,RUBU/SE,Rubus Ser. Sepincolae,Rubus Ser. Sepincolae,1
9823,RUBU/SP,Rubus Ser. Sprengeliani,Rubus Ser. Sprengeliani,1
9824,RUBU/SU,Rubus Ser. Suberectigeni,Rubus Ser. Suberectigeni,1
9825,RUBU/SR,Rubus Ser. Subradulae,Rubus Ser. Subradulae,1
9826,RUBU/SS,Rubus Ser. Subsylvatici,Rubus Ser. Subsylvatici,1
9827,RUBU/ST,Rubus Ser. Subthyrsoidei,Rubus Ser. Subthyrsoidei,1
9828,RUBU/SI,Rubus Ser. Sylvatici,Rubus Ser. Sylvatici,1
9829,RUBU/VE,Rubus Ser. Vestiti,Rubus Ser. Vestiti,1
9830,RUBUSPC,Rubus speculans,Rubus speculans,1
9831,RUBUSPN,Rubus splendidus,Rubus splendidus,1
9832,RUBUSTI,Rubus stille-wald,Rubus stille-wald,1
9833,RUBUSUC,Rubus subcordatus,Rubus subcordatus,1
9834,RUBU/RB,Rubus subsectio,Rubus subsectio,1
9835,RUBU/SD,Rubus subsectio,Rubus subsectio,1
9836,RUBUTAX,Rubus taxandriae,Rubus taxandriae,1
9837,RUBUTER,Rubus teretiusculus,Rubus teretiusculus,1
9838,RUBUTHA,Rubus thalassarctos,Rubus thalassarctos,1
9839,RUBUTUC,Rubus tubanticus,Rubus tubanticus,1
9840,RUBUUBE,Rubus ubericus,Rubus ubericus,1
9841,RUBUVAD,Rubus vadalis,Rubus vadalis,1
9842,RUBUVDM,Rubus vandermeijdenii,Rubus vandermeijdenii,1
9843,RUBUVEP,Rubus vepretorum,Rubus vepretorum,1
9844,RUBUWAH,Rubus wahlbergii,Rubus wahlbergii,1
9845,RUBUXIP,Rubus xiphophorus,Rubus xiphophorus,1
2501,ACAUMUT,Acaulon muticum,Bol knopmos,0
2503,ALOIALO,Aloina aloides,Gewoon alo‰mos,0
2504,ALOIA;A,Aloina aloides v. aloides,Aloina aloides v. aloides,1
2505,ALOIA;M,Aloina aloides v. ambigua,Aloina aloides v. ambigua,1
3213,ALOIBRE,Aloina brevirostris,Knopalo‰mos,0
2506,ALOIRIG,Aloina rigida,Gezoomd alo‰mos,0
2508,AMBLDEA,Amblyodon dealbatus,Stomptandmos,0
2510,AMBYFLU,Amblystegium fluviatile,Rivierpluisdraadmos,0
2515,AMBYSER,Amblystegium serpens,Gewoon pluisdraadmos,0
2518,AMBYTEN,Amblystegium tenax,Waterpluisdraadmos,0
2519,AMBYVAR,Amblystegium varium,Oeverpluisdraadmos,0
2521,ANDRROT,Andreaea rothii,Generfd hunebedmos,0
2522,ANDRRUP,Andreaea rupestris,Ongenerfd hunebedmos,0
2530,ANOMATT,Anomodon attenuatus,Klein touwtjesmos,0
2531,ANOMLON,Anomodon longifolius,Dun touwtjesmos,0
2532,ANOMVIT,Anomodon viticulosus,Groot touwtjesmos,0
2534,ANTTCUR,Antitrichia curtipendula,Weerhaakmos,0
2536,ARCHALT,Archidium alternifolium,Oermos,0
3202,ATRIANG,Atrichum angustatum,Rood rimpelmos,0
2538,ATRITEN,Atrichum tenellum,Klein rimpelmos,0
2539,ATRIUND,Atrichum undulatum,Groot rimpelmos,0
2543,AULAAND,Aulacomnium androgynum,Gewoon knopjesmos,0
2544,AULAPAL,Aulacomnium palustre,Roodviltmos,0
2547,BARUCON,Barbula convoluta,Gewoon smaragdsteeltje,0
2555,BARUUNG,Barbula unguiculata,Kleismaragdsteeltje,0
2558,BARTITH,Bartramia ithyphylla,Stijf appelmos,0
2559,BARTPOM,Bartramia pomiformis,Gewoon appelmos,0
2561,BRAHALB,Brachythecium albicans,Bleek dikkopmos,0
2562,BRAHGLA,Brachythecium glareosum,Kalkdikkopmos,0
2569,BRAHMIL,Brachythecium mildeanum,Moerasdikkopmos,0
3214,BRAHOED,Brachythecium oedipodium,IJl dikkopmos,0
2563,BRAHPLU,Brachythecium plumosum,Oeverdikkopmos,0
2564,BRAHPOP,Brachythecium populeum,Penseeldikkopmos,0
2565,BRAHREF,Brachythecium reflexum,Gekromd dikkopmos,0
2566,BRAHRIV,Brachythecium rivulare,Beekdikkopmos,0
2567,BRAHRUT,Brachythecium rutabulum,Gewoon dikkopmos,0
2570,BRAHSAL,Brachythecium salebrosum,Glad dikkopmos,0
2571,BRAHVEL,Brachythecium velutinum,Fluweelmos,0
2573,BRYOREC,Bryoerythrophyllum recurvirostre,Oranjesteeltje,0
2576,BRYUALG,Bryum algovicum,Netknikmos,0
3204,BRYUALP,Bryum alpinum,Prachtknikmos,0
2577,BRYUARG,Bryum argenteum,Zilvermos,0
2578,BRYUBAR,Bryum barnesii,Geelkorrelknikmos,0
2580,BRYUBIC,Bryum bicolor,Grofkorrelknikmos,0
2582,BRYUCAE,Bryum caespiticium,Zodeknikmos,0
2585,BRYUCAL,Bryum calophyllum,Holbladig knikmos,0
2586,BRYUCAP,Bryum capillare,Gedraaid knikmos,0
3215,BRYUDON,Bryum donianum,Dikrandknikmos,0
2591,BRYUGEM,Bryum gemmiferum,Fijnkorrelknikmos,0
2593,BRYUAMB,Bryum imbricatum,Ongewimperd knikmos,0
2594,BRYUINT,Bryum intermedium,Middelst knikmos,0
2595,BRYUKLI,Bryum klinggraeffii,Scharlakenknolknikmos,0
2596,BRYUKNO,Bryum knowltonii,Roodmondknikmos,0
2598,BRYUMAR,Bryum marratii,Zilt knikmos,0
2600,BRYUNEO,Bryum neodamense,Zoddeknikmos,0
2601,BRYUPAL,Bryum pallens,Rood knikmos,0
2602,BRYUPAS,Bryum pallescens,Zwanenhalsknikmos,0
3249,BRYUPRO,Bryum provinciale,Getand knikmos,0
2603,BRYUPSE,Bryum pseudotriquetrum,Veenknikmos,0
2606,BRYURAD,Bryum radiculosum,Muurknikmos,0
2607,BRYURUB,Bryum rubens s.l. Mitt.,Roodknolknikmos,0
2608,BRYURUD,Bryum ruderale,Purperknolknikmos,0
2609,BRYUTEN,Bryum tenuisetum,Oranjeknolknikmos,0
3096,BRYUTOR,Bryum torquescens,Zonneknikmos,0
2610,BRYUTUR,Bryum turbinatum,Urnknikmos,0
2611,BRYUULI,Bryum uliginosum,Rozetknikmos,0
2612,BRYUVIO,Bryum violaceum,Violetknolknikmos,0
2613,BRYUWAR,Bryum warneum,Kwelderknikmos,0
2615,BUXBAPH,Buxbaumia aphylla,Kaboutermos,0
2617,CALCHAL,Callicladium haldanianum,Stronkmos,0
2619,CALRCOR,Calliergon cordifolium,Hartbladig puntmos,0
2621,CALRGIG,Calliergon giganteum,Reuzenpuntmos,0
2622,CALRMEG,Calliergon megalophyllum,Grootbladig puntmos,0
2623,CALRSTR,Calliergon stramineum,Sliertmos,0
2620,CALGCUS,Calliergonella cuspidata,Gewoon puntmos,0
2626,CAMYCHR,Campyliadelphus chrysophyllus,Kalkgoudmos,0
2627,CAMYELO,Campyliadelphus elodes,Tenger goudmos,0
2629,CAMYSTE,Campylium stellatum,Sterrengoudmos,0
2625,CAMYCAL,Campylophyllum calcareum,Dwerggoudmos,0
2633,CAMLBRE,Campylopus brevipilus,Kortharig kronkelsteeltje,0
2634,CAMLFLE,Campylopus flexuosus,Boskronkelsteeltje,0
2635,CAMLFRA,Campylopus fragilis,Bossig kronkelsteeltje,0
2636,CAMLINT,Campylopus introflexus,Grijs kronkelsteeltje,0
2637,CAMLPYR,Campylopus pyriformis,Breekblaadje,0
2638,CAMLSUB,Campylopus subulatus,Gruiskronkelsteeltje,0
2640,CATONIG,Catoscopium nigritum,Pijpenkopmos,0
2642,CERTPUR,Ceratodon purpureus,Gewoon purpersteeltje,0
2644,CINCSTY,Cinclidium stygium,Koepelmos,0
2646,CINLDAN,Cinclidotus danubicus,Diknerfkribbenmos,0
2647,CINLFON,Cinclidotus fontinaloides,Gewoon kribbenmos,0
2648,CINLRIP,Cinclidotus riparius,Langsteelkribbenmos,0
2650,CIRRCRA,Cirriphyllum crassinervium,Bossig spitsmos,0
3216,CIRRREI,Cirriphyllum flotowianum,Klein spitsmos,0
2651,CIRRPIL,Cirriphyllum piliferum,Haarspitsmos,0
2653,CLIMDEN,Climacium dendroides,Boompjesmos,0
2966,CONACOM,Conardia compacta,Vlechtmos,0
2656,CRAOFIL,Cratoneuron filicinum,Gewoon diknerfmos,0
2658,CRYPHET,Cryphaea heteromalla,Vliermos,0
2660,CTENMOL,Ctenidium molluscum,Kammos,0
2662,DIALMUC,Dialytrichia mucronata,Riviermos,0
2664,DICHPEL,Dichodontium pellucidum,Beeksterretje,0
2666,DICRCER,Dicranella cerviculata,Kroppluisjesmos,0
2527,ANIOVAG,Dicranella crispa,Gekroesd greppelmos,0
2667,DICRHET,Dicranella heteromalla,Gewoon pluisjesmos,0
2524,ANIORUF,Dicranella rufescens,Leemgreppelmos,0
2525,ANIOSCH,Dicranella schreberiana,Hakig greppelmos,0
3263,DICRS;R,Dicranella schreberiana v. robusta,Dicranella schreberiana v. robusta,1
3262,DICRS;S,Dicranella schreberiana v. schreberiana,Dicranella schreberiana v. schreberiana,1
2526,ANIOSTA,Dicranella staphylina,Knolletjesgreppelmos,0
2528,ANIOVAR,Dicranella varia,Kleigreppelmos,0
3208,DICADEN,Dicranodontium denudatum,Priembladmos,0
2669,DICNCIR,Dicranoweisia cirrata,Gewoon sikkelsterretje,0
2670,DICNCRI,Dicranoweisia crispula,Steensikkelsterretje,0
2672,DICUAFF,Dicranum bergeri,Veengaffeltandmos,0
2673,DICUBON,Dicranum bonjeanii,Moerasgaffeltandmos,0
2674,DICUFLA,Dicranum flagellare,Stobbegaffeltandmos,0
2675,DICUFUS,Dicranum fuscescens,Eikengaffeltandmos,0
2676,DICUMAJ,Dicranum majus,Groot gaffeltandmos,0
2677,DICUMON,Dicranum montanum,Bossig gaffeltandmos,0
2678,DICUPOL,Dicranum polysetum,Gerimpeld gaffeltandmos,0
2679,DICUSCO,Dicranum scoparium,Gewoon gaffeltandmos,0
2683,DICUSPU,Dicranum spurium,Gekroesd gaffeltandmos,0
2684,DICUTAU,Dicranum tauricum,Bros gaffeltandmos,0
2546,DIDMACU,Didymodon acutus,Spits dubbeltandmos,0
2551,DIDMFAL,Didymodon fallax,Kleidubbeltandmos,0
2688,DIDMTRI,Didymodon luridus,Breed dubbeltandmos,0
3250,DIDMNIC,Didymodon nicholsonii,Rivierdubbeltandmos,0
2686,DIDMRIG,Didymodon rigidulus,Broeddubbeltandmos,0
2855,DIDMSIN,Didymodon sinuosus,Bros dubbeltandmos,0
2687,DIDMTOP,Didymodon tophaceus,Stomp dubbeltandmos,0
2556,DIDMVIN,Didymodon vinealis,Muurdubbeltandmos,0
2690,DIPHFOL,Diphyscium foliosum,Dwergmos,0
3218,DISTCAP,Distichium capillaceum,Recht visgraatjesmos,0
2692,DISTINC,Distichium inclinatum,Krom visgraatjesmos,0
2694,DITRCYL,Ditrichum cylindricum,Hakig smaltandmos,0
2695,DITRFLE,Ditrichum flexicaule,Kalksmaltandmos,0
2696,DITRHET,Ditrichum heteromallum,Gebogen smaltandmos,0
2697,DITRLIN,Ditrichum lineare,Kort smaltandmos,0
2698,DITRPAL,Ditrichum pallidum,Geel smaltandmos,0
2699,DITRPUS,Ditrichum pusillum,Klein smaltandmos,0
2701,DREPADU,Drepanocladus aduncus,Moerassikkelmos,0
2628,CAMYPOL,Drepanocladus polygamus,Goudsikkelmos,0
2709,DREPSEN,Drepanocladus sendtneri,Gekruld sikkelmos,0
2712,ENCASTR,Encalypta streptocarpa,Groot klokhoedje,0
2713,ENCAVUL,Encalypta vulgaris,Klein klokhoedje,0
2715,ENTOCON,Entodon concinnus,Cilindermos,0
2717,ENTSFAS,Entosthodon fascicularis,Kleilentemos,0
2718,ENTSOBT,Entosthodon obtusus,Heidelentemos,0
2720,EPHECOH,Ephemerum cohaerens,Recht eendagsmos,0
2722,EPHEREC,Ephemerum recurvifolium,Kalkeendagsmos,0
3113,EPHESER,Ephemerum serratum,Ongenerfd eendagsmos,0
2721,EPHES;M,Ephemerum serratum v. minutissimum,Ephemerum serratum v. minutissimum,1
2723,EPHES;S,Ephemerum serratum v. serratum,Ephemerum serratum v. serratum,1
2725,EUCLVER,Eucladium verticillatum,Tufmos,0
2727,EURHANG,Eurhynchium angustirete,Grof snavelmos,0
2728,EURHHIA,Eurhynchium hians,Kleisnavelmos,0
2729,EURHPRA,Eurhynchium praelongum,Fijn laddermos,0
2730,EURHPUM,Eurhynchium pumilum,Klein snavelmos,0
2731,EURHSCH,Eurhynchium schleicheri,Kalksnavelmos,0
2732,EURHSPE,Eurhynchium speciosum,Moerassnavelmos,0
2733,EURHSTR,Eurhynchium striatum,Geplooid snavelmos,0
2735,FISSADI,Fissidens adianthoides,Groot vedermos,0
2736,FISSARN,Fissidens arnoldii,Klein riviervedermos,0
2737,FISSBRY,Fissidens bryoides,Gezoomd vedermos,0
2739,FISSCRA,Fissidens crassipes,Gewoon riviervedermos,0
3184,FISSCRI,Fissidens dubius,Kalkvedermos,0
2740,FISSC;C,Fissidens dubius v. dubius,Fissidens dubius v. dubius,1
2741,FISSC;M,Fissidens dubius v. mucronatus,Fissidens dubius v. mucronatus,1
2742,FISSEXI,Fissidens exilis,Dwergvedermos,0
2748,FISSGRA,Fissidens gracilifolius,Steenvedermos,0
2738,FISSGYM,Fissidens gymnandrus,Vloedvedermos,0
2743,FISSINC,Fissidens incurvus,Gekromd vedermos,0
2744,FISSOSM,Fissidens osmundoides,Varenvedermos,0
2745,FISSRUF,Fissidens rufulus,Slank riviervedermos,0
2746,FISSTAX,Fissidens taxifolius,Kleivedermos,0
2747,FISSVIR,Fissidens viridulus,Klein gezoomd vedermos,0
2750,FONTANT,Fontinalis antipyretica,Gewoon bronmos,0
2753,FUNAHYG,Funaria hygrometrica,Gewoon krulmos,0
3219,GRIMANO,Grimmia anodon,Tandloos muisjesmos,0
3190,GRIMARE,Grimmia arenaria,Gekromd muisjesmos,0
2755,GRIMCRI,Grimmia crinita,Krijtmuisjesmos,0
2756,GRIMCUR,Grimmia curvata,Gekield muisjesmos,0
2758,GRIMHAR,Grimmia hartmanii,Trosmuisjesmos,0
3220,GRIMLAE,Grimmia laevigata,Dikbladig muisjesmos,0
3251,GRIMMON,Grimmia montana,Bergmuisjesmos,0
2760,GRIMORB,Grimmia orbicularis,Bolrond muisjesmos,0
3246,GRIMOVA,Grimmia ovalis,Gezoomd muisjesmos,0
2759,GRIMPUL,Grimmia pulvinata,Gewoon muisjesmos,0
3247,GRIMTER,Grimmia tergestina,Kalkmuisjesmos,0
2761,GRIMTRI,Grimmia trichophylla,Hunebedmuisjesmos,0
2763,GYROTEN,Gyroweisia tenuis,Voegenmos,0
2765,HABRPER,Habrodon perpusillus,Duizendpootmos,0
2710,SCORVER,Hamatocaulis vernicosus,Geel schorpioenmos,0
3252,HEDWCIL,Hedwigia ciliata,Recht granietmos,0
3253,HEDWSTE,Hedwigia stellata,Stergranietmos,0
2769,HELOBLA,Helodium blandowii,Schansmos,0
2932,POTTHEI,Hennediella heimii,Ziltmos,0
2771,HERZSEL,Herzogiella seligeri,Geklauwd pronkmos,0
3221,HEROSTR,Herzogiella striatella,Klein pronkmos,0
2773,HOMATRI,Homalia trichomanoides,Spatelmos,0
2775,HOMLLUT,Homalothecium lutescens,Smaragdmos,0
2776,HOMLSER,Homalothecium sericeum,Gewoon zijdemos,0
3121,HOMOINC,Homomallium incurvatum,Pluchemos,0
2778,HOOKLUC,Hookeria lucens,Glansmos,0
2780,HYGRLUR,Hygrohypnum luridum,Gewoon spatwatermos,0
2782,HYLOBRE,Hylocomium brevirostre,Grof etagemos,0
2783,HYLOSPL,Hylocomium splendens,Glanzend etagemos,0
2788,HYPNCUP,Hypnum cupressiforme s.l. species,Gewoon klauwtjesmos (G),0
2791,HYPNIMP,Hypnum imponens,Goudklauwtjesmos,0
2792,HYPNJUT,Hypnum jutlandicum,Heideklauwtjesmos,0
2794,HYPNPRA,Hypnum lindbergii,Leemklauwtjesmos,0
3222,HYPNPAL,Hypnum pallescens,Klein klauwtjesmos,0
2800,ISOTALO,Isothecium alopecuroides,Recht palmpjesmos,0
2799,ISOTMYO,Isothecium myosuroides,Knikkend palmpjesmos,0
2894,ISOTSTR,Isothecium striatulum,Geplooid palmpjesmos,0
3224,LEPTBER,Leptobarbula berica,Steentjesmos,0
2802,LEPBPYR,Leptobryum pyriforme,Slankmos,0
2512,AMBYRIP,Leptodictyum riparium,Beekmos,0
2804,LEPNSMI,Leptodon smithii,Slakkenhuismos,0
3254,LEPUGEM,Leptodontium gemmascens,Strodakmos,0
2808,LESKPOL,Leskea polycarpa,Uiterwaardmos,0
2810,LEUOGLA,Leucobryum glaucum,Kussentjesmos,0
2812,LEUDSCI,Leucodon sciuroides,Eekhoorntjesmos,0
2814,MEESTRI,Meesia triquetra,Veenlangsteelmos,0
2815,MEESULI,Meesia uliginosa,Duinlangsteelmos,0
2860,PHAUCUR,Microbryum curvicolle,Gebogen wintermos,0
3152,POTTDAV,Microbryum davallianum,Gewoon wintermos,0
2930,POTTD;C,Microbryum davallianum v. conica,Microbryum davallianum v. conica,1
2931,POTTD;D,Microbryum davallianum v. davalianum,Microbryum davallianum v. davalianum,1
2862,PHAUFLO,Microbryum floerkeanum,Knopwintermos,0
3230,POTTREC,Microbryum rectum,Klein wintermos,0
2934,POTTSTA,Microbryum starckeanum,Wrattig wintermos,0
3244,MICRTEN,Micromitrium tenerum,Speldenknopmos,0
2820,MNIUHOR,Mnium hornum,Gewoon sterrenmos,0
2821,MNIUMAR,Mnium marginatum,Rood sterrenmos,0
2824,MNIUSTE,Mnium stellare,Ongezoomd sterrenmos,0
2826,MYRNPUL,Myrinia pulvinata,Schubmos,0
2828,NECKCOM,Neckera complanata,Glad kringmos,0
2829,NECKCRI,Neckera crispa,Groot kringmos,0
2830,NECKPUM,Neckera pumila,Klein kringmos,0
2832,OCTOFON,Octodiceras fontanum,Watervedermos,0
2834,OLIGHER,Oligotrichum hercynicum,Noors mos,0
2836,ORTOLIN,Orthodontium lineare,Geelsteeltje,0
2838,ORTTAFF,Orthotrichum affine,Gewone haarmuts,0
2839,ORTTANO,Orthotrichum anomalum,Gesteelde haarmuts,0
3255,ORTTCON,Orthotrichum consimile,Vlierhaarmuts,0
2840,ORTTCUP,Orthotrichum cupulatum,Bekerhaarmuts,0
2843,ORTTDIA,Orthotrichum diaphanum,Grijze haarmuts,0
2845,ORTTLYE,Orthotrichum lyellii,Broedhaarmuts,0
2846,ORTTOBT,Orthotrichum obtusifolium,Stompe haarmuts,0
3261,ORTTPAT,Orthotrichum patens,Ronde haarmuts,0
2847,ORTTPUL,Orthotrichum pulchellum,Gekroesde haarmuts,0
3132,ORTTPUM,Orthotrichum pumilum,Dwerghaarmuts,0
3248,ORTTROG,Orthotrichum rogeri,Tonghaarmuts,0
3225,ORTTRUP,Orthotrichum rupestre,Sterretjeshaarmuts,0
2849,ORTTSPE,Orthotrichum speciosum,Ruige haarmuts,0
2850,ORTTSPR,Orthotrichum sprucei,Maashaarmuts,0
2851,ORTTSTM,Orthotrichum stramineum,Bonte haarmuts,0
2852,ORTTSTR,Orthotrichum striatum,Gladde haarmuts,0
2853,ORTTTEN,Orthotrichum tenellum,Slanke haarmuts,0
2858,PALUSQU,Paludella squarrosa,Harlekijnmos,0
2655,CRAOCOM,Palustriella commutata,Geveerd diknerfmos,0
3256,PARULON,Paraleucobryum longifolium,Bezemmos,0
3139,PHIOCAL,Philonotis calcarea,Groot staartjesmos,0
2864,PHIOCAP,Philonotis capillaris,Slank staartjesmos,0
2866,PHIOFON,Philonotis fontana,Beekstaartjesmos,0
2867,PHIOMAR,Philonotis marchica,Kraggestaartjesmos,0
3226,PHIOSER,Philonotis seriata,Kantig staartjesmos,0
2871,PHYMEUR,Physcomitrium eurystomum,Eirond knikkertjesmos,0
2872,PHYMPYR,Physcomitrium pyriforme,Gewoon knikkertjesmos,0
2873,PHYMSPH,Physcomitrium sphaericum,Bol knikkertjesmos,0
3142,PLAIAFF,Plagiomnium affine,Rond boogsterrenmos,0
2876,PLAICUS,Plagiomnium cuspidatum,Spits boogsterrenmos,0
2877,PLAIELA,Plagiomnium elatum,Geel boogsterrenmos,0
3143,PLAIELL,Plagiomnium ellipticum,Stomp boogsterrenmos,0
3227,PLAIMED,Plagiomnium medium,Bergboogsterrenmos,0
2878,PLAIROS,Plagiomnium rostratum,Gesnaveld boogsterrenmos,0
2879,PLAIUND,Plagiomnium undulatum,Gerimpeld boogsterrenmos,0
3145,PLAOOED,Plagiopus oederianus,Driekantmos,0
2881,PLATCAV,Plagiothecium cavifolium,Loessplatmos,0
2883,PLATDEN,Plagiothecium denticulatum,Glanzend platmos,0
2884,PLATD;D,Plagiothecium denticulatum v. denticulatum,Plagiothecium denticulatum v. denticulatum,1
2890,PLATD;U,Plagiothecium denticulatum v. undulatum,Plagiothecium denticulatum v. undulatum,1
3257,PLATLAE,Plagiothecium laetum s.l. Schimp. (incl. P. curvifolium,Krom platmos,0
2887,PLATLAT,Plagiothecium latebricola,Dwergplatmos,0
2888,PLATNEM,Plagiothecium nemorale,Groot platmos,0
2892,PLATUND,Plagiothecium undulatum,Gerimpeld platmos,0
2898,PLARREP,Platygyrium repens,Kwastjesmos,0
2902,PLEUACU,Pleuridium acuminatum,Klein kortsteeltje,0
3147,PLEUPAL,Pleuridium palustre,Veenkortsteeltje,0
2903,PLEUSUB,Pleuridium subulatum,Groot kortsteeltje,0
2905,PLERSQU,Pleurochaete squarrosa,Hakig kronkelbladmos,0
2907,PLEOSCH,Pleurozium schreberi,Bronsmos,0
